ConceptEn	ConceptIt	POS	Class	LetterCount	SyllableCount	FreqItWaC	LogFreqItWaC	FreqRepubblica	LogFreqRepubblica	FreqWikipedia	LogFreqWikipedia	MeanFamiliarityBlind	SDFamiliarityBlind	MeanFamiliaritySighted	SDFamiliaritySighted	FeaturesCountBlind	FeaturesCountSighted	DistinguishingFeaturesCountBlind	DistinguishingFeaturesPercentBlind	DistinguishingFeaturesCountSighted	DistinguishingFeaturesPercentSighted	AverageDistinctivenessAcrossFeatsBlind	AverageDistinctivenessAcrossFeatsSighted	MeanCueValidityBlind	MeanCueValiditySighted	IntercorrelatedFeatsCountBlind	IntercorrelatedFeatsPercentBlind	IntercorrelationalDensityBlind	IntercorrelatedFeatsCountSighted	IntercorrelatedFeatsPercentSighted	IntercorrelationalDensitySighted	FeatureEn	DistinguishingBlind	DistinguishingSighted	DistinctivenessBlind	DistinctivenessSighted	FeatureIt	FeatureTypeCoarse	FeatureTypeGranular	ConceptFeatureCountBlind	ConceptFeatureRankBlind	ConceptFeatureCountSighted	ConceptFeatureRankSighted	NegatedConceptFeatureBlind	NegatedConceptFeatureSighted
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	beginning	NA	D	NA	1.000	inizio	tim	tim	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	bone	D	ND	0.500	0.250	nocciolo	par	mer	9	5	12	3	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	cake	ND	ND	0.200	0.250	dolce:torta	eco:spa	eco:spa	3	20	0	NA	POS	NA
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	cherry_tree	NA	D	NA	1.000	ciliegio	eco:spa	eco:spa	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	child	ND	ND	0.100	0.143	bambino	eco	eco	2	31	2	41	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	dark_red	NA	D	NA	1.000	rosso_scuro	ppe	ppe	0	NA	4	19	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	end	ND	D	0.333	0.500	fine	tim	tim	2	31	0	NA	POS	NA
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	fruit	ND	ND	0.111	0.125	frutto	isa:eco	isa:eco	22	1	25	1	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	good	ND	ND	0.071	0.083	buono	eva:ppe:pnp	eva:ppe:pnp	8	6	9	7	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	hard	ND	ND	0.333	0.333	duro	ppe	ppe	0	NA	3	23	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	in_alcohol	D	NA	1.000	NA	sotto_spirito	tax:spa	exa:spa	2	31	0	NA	POS	NA
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	inside	ND	ND	0.111	0.062	interno:dentro	spa	spa	4	17	6	12	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	italy	ND	ND	0.250	0.125	italia	spa	spa	0	NA	3	23	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	jam	D	NA	0.500	NA	marmellata:confettura	eco	eco	4	17	0	NA	POS	NA
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	june	D	D	1.000	1.000	giugno	tim	tim	5	12	6	12	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	late	NA	D	NA	1.000	tardo	tim	tim	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	light_red	NA	D	NA	1.000	rosso_chiaro	ppe	ppe	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	little_ball	NA	D	NA	1.000	pallina	ppe:eco	ppe:eco	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	maturation	NA	D	NA	1.000	maturazione	eco:eab	eco:eab	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	may	D	D	1.000	1.000	maggio	tim	tim	6	9	11	5	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	nice	ND	ND	0.053	0.059	bello:simpatico	eva:ppe	eva:ppe	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	one_pulls_the_other	D	NA	1.000	NA	una_tira_l'_altra	pnp:eva	pnp:eva	5	12	0	NA	POS	NA
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	our_region	NA	D	NA	1.000	nostra_zona	spa	spa	0	NA	2	41	NA	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	peduncle	D	D	0.500	0.500	picciolo:peduncolo	par	mer	2	31	5	15	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	peel	ND	ND	0.111	0.143	buccia	par	mer	4	17	0	NA	POS	NA
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	period	D	D	1.000	1.000	periodo:epoca	tim	tim	2	31	2	41	POS	POS
cherry	ciliegia	n	fruit	8	3	5951	8.6913	382	5.9454	393	5.9738	2.7727	0.5163	2.6154	0.6837	31	41	16	51.6129	17	41.4634	0.4476	0.4668	0.0048	0.0070	65	13.9785	20.98737	167	20.3659	42.93984	pulp	D	ND	0.500	0.250	polpa	par	mer	0	NA	2	41	NA	POS
