"targetWord","sense","score.std","score","maxPercepStrength.std","maxPercepStrength","domSense","sumPercepStrength.std","sumPercepStrength","entropy","modalityExclusivity","length","CDcount","zipf","fpmw","LogFmpw","ortographNeigh","ortographLevenshtein","FAM.std","FAM","AoA.std","AoA","CA.std","CA"
"caldo","gusto",0.272,2.308,1.534,4.872,"tatto",1.234,11.219,1.387,0.385,5,4268,4.732,54.107,1.733,28,1,1.073,6.947,-1.361,2.412,0.986,6.947
"caldo","olfatto",-0.33,1.026,1.534,4.872,"tatto",1.234,11.219,1.387,0.385,5,4268,4.732,54.107,1.733,28,1,1.073,6.947,-1.361,2.412,0.986,6.947
"caldo","tatto",1.534,4.872,1.534,4.872,"tatto",1.234,11.219,1.387,0.385,5,4268,4.732,54.107,1.733,28,1,1.073,6.947,-1.361,2.412,0.986,6.947
"caldo","udito",-0.581,0.553,1.534,4.872,"tatto",1.234,11.219,1.387,0.385,5,4268,4.732,54.107,1.733,28,1,1.073,6.947,-1.361,2.412,0.986,6.947
"caldo","vista",0.339,2.462,1.534,4.872,"tatto",1.234,11.219,1.387,0.385,5,4268,4.732,54.107,1.733,28,1,1.073,6.947,-1.361,2.412,0.986,6.947
"caliginoso","gusto",-0.801,0.176,0.983,3.912,"vista",-1.213,6.735,1.157,0.555,10,NA,NA,NA,NA,1,3.3,-1.611,2.053,1.699,6.571,-1.509,2.684
"caliginoso","olfatto",-0.34,1.147,0.983,3.912,"vista",-1.213,6.735,1.157,0.555,10,NA,NA,NA,NA,1,3.3,-1.611,2.053,1.699,6.571,-1.509,2.684
"caliginoso","tatto",-0.313,1.206,0.983,3.912,"vista",-1.213,6.735,1.157,0.555,10,NA,NA,NA,NA,1,3.3,-1.611,2.053,1.699,6.571,-1.509,2.684
"caliginoso","udito",-0.742,0.294,0.983,3.912,"vista",-1.213,6.735,1.157,0.555,10,NA,NA,NA,NA,1,3.3,-1.611,2.053,1.699,6.571,-1.509,2.684
"caliginoso","vista",0.983,3.912,0.983,3.912,"vista",-1.213,6.735,1.157,0.555,10,NA,NA,NA,NA,1,3.3,-1.611,2.053,1.699,6.571,-1.509,2.684
"candido","gusto",-0.598,0.487,1.544,4.897,"vista",-0.65,7.231,1.065,0.624,7,99,2.987,0.966,-0.015,8,1.55,0.035,4.889,0.517,5.35,0.112,5.158
"candido","olfatto",-0.486,0.692,1.544,4.897,"vista",-0.65,7.231,1.065,0.624,7,99,2.987,0.966,-0.015,8,1.55,0.035,4.889,0.517,5.35,0.112,5.158
"candido","tatto",-0.456,0.769,1.544,4.897,"vista",-0.65,7.231,1.065,0.624,7,99,2.987,0.966,-0.015,8,1.55,0.035,4.889,0.517,5.35,0.112,5.158
"candido","udito",-0.655,0.385,1.544,4.897,"vista",-0.65,7.231,1.065,0.624,7,99,2.987,0.966,-0.015,8,1.55,0.035,4.889,0.517,5.35,0.112,5.158
"candido","vista",1.544,4.897,1.544,4.897,"vista",-0.65,7.231,1.065,0.624,7,99,2.987,0.966,-0.015,8,1.55,0.035,4.889,0.517,5.35,0.112,5.158
"cangiante","gusto",-0.793,0.114,1.341,4.657,"vista",-1.76,5.286,0.52,0.865,9,3,1.589,0.031,-1.506,2,2.35,-1.194,2.778,1.162,6.35,-1.087,3.053
"cangiante","olfatto",-0.806,0.086,1.341,4.657,"vista",-1.76,5.286,0.52,0.865,9,3,1.589,0.031,-1.506,2,2.35,-1.194,2.778,1.162,6.35,-1.087,3.053
"cangiante","tatto",-0.769,0.171,1.341,4.657,"vista",-1.76,5.286,0.52,0.865,9,3,1.589,0.031,-1.506,2,2.35,-1.194,2.778,1.162,6.35,-1.087,3.053
"cangiante","udito",-0.732,0.257,1.341,4.657,"vista",-1.76,5.286,0.52,0.865,9,3,1.589,0.031,-1.506,2,2.35,-1.194,2.778,1.162,6.35,-1.087,3.053
"cangiante","vista",1.341,4.657,1.341,4.657,"vista",-1.76,5.286,0.52,0.865,9,3,1.589,0.031,-1.506,2,2.35,-1.194,2.778,1.162,6.35,-1.087,3.053
"canoro","gusto",-0.906,0,1.433,4.941,"udito",-1.277,6.853,0.678,0.721,6,13,2.036,0.101,-0.994,5,1.7,-0.581,3.667,0.571,5.45,-0.412,4.158
"canoro","olfatto",-0.89,0.029,1.433,4.941,"udito",-1.277,6.853,0.678,0.721,6,13,2.036,0.101,-0.994,5,1.7,-0.581,3.667,0.571,5.45,-0.412,4.158
"canoro","tatto",-0.845,0.118,1.433,4.941,"udito",-1.277,6.853,0.678,0.721,6,13,2.036,0.101,-0.994,5,1.7,-0.581,3.667,0.571,5.45,-0.412,4.158
"canoro","udito",1.433,4.941,1.433,4.941,"udito",-1.277,6.853,0.678,0.721,6,13,2.036,0.101,-0.994,5,1.7,-0.581,3.667,0.571,5.45,-0.412,4.158
"canoro","vista",-0.069,1.765,1.433,4.941,"udito",-1.277,6.853,0.678,0.721,6,13,2.036,0.101,-0.994,5,1.7,-0.581,3.667,0.571,5.45,-0.412,4.158
"caramellato","gusto",1.403,4.882,1.403,4.882,"gusto",1.807,13.5,1.337,0.351,11,22,2.288,0.187,-0.728,3,2.25,-0.035,4.947,0.073,4.412,0.206,5.632
"caramellato","olfatto",0.811,3.676,1.403,4.882,"gusto",1.807,13.5,1.337,0.351,11,22,2.288,0.187,-0.728,3,2.25,-0.035,4.947,0.073,4.412,0.206,5.632
"caramellato","tatto",-0.348,1.176,1.403,4.882,"gusto",1.807,13.5,1.337,0.351,11,22,2.288,0.187,-0.728,3,2.25,-0.035,4.947,0.073,4.412,0.206,5.632
"caramellato","udito",-0.837,0.147,1.403,4.882,"gusto",1.807,13.5,1.337,0.351,11,22,2.288,0.187,-0.728,3,2.25,-0.035,4.947,0.073,4.412,0.206,5.632
"caramellato","vista",0.777,3.618,1.403,4.882,"gusto",1.807,13.5,1.337,0.351,11,22,2.288,0.187,-0.728,3,2.25,-0.035,4.947,0.073,4.412,0.206,5.632
"carbonizzato","gusto",0.899,3.853,1.361,4.794,"vista",2.751,15.412,1.421,0.279,12,71,2.788,0.608,-0.216,4,2.15,0.088,5,-0.055,4.55,0.13,5.278
"carbonizzato","olfatto",1.274,4.618,1.361,4.794,"vista",2.751,15.412,1.421,0.279,12,71,2.788,0.608,-0.216,4,2.15,0.088,5,-0.055,4.55,0.13,5.278
"carbonizzato","tatto",-0.123,1.647,1.361,4.794,"vista",2.751,15.412,1.421,0.279,12,71,2.788,0.608,-0.216,4,2.15,0.088,5,-0.055,4.55,0.13,5.278
"carbonizzato","udito",-0.66,0.5,1.361,4.794,"vista",2.751,15.412,1.421,0.279,12,71,2.788,0.608,-0.216,4,2.15,0.088,5,-0.055,4.55,0.13,5.278
"carbonizzato","vista",1.361,4.794,1.361,4.794,"vista",2.751,15.412,1.421,0.279,12,71,2.788,0.608,-0.216,4,2.15,0.088,5,-0.055,4.55,0.13,5.278
"carino","gusto",-0.48,0.744,1.318,4.462,"vista",0.342,9.355,1.387,0.397,6,6322,4.921,83.786,1.923,28,1,0.993,6.842,-1.29,2.529,0.46,6
"carino","olfatto",-0.382,0.949,1.318,4.462,"vista",0.342,9.355,1.387,0.397,6,6322,4.921,83.786,1.923,28,1,0.993,6.842,-1.29,2.529,0.46,6
"carino","tatto",-0.184,1.359,1.318,4.462,"vista",0.342,9.355,1.387,0.397,6,6322,4.921,83.786,1.923,28,1,0.993,6.842,-1.29,2.529,0.46,6
"carino","udito",0.069,1.842,1.318,4.462,"vista",0.342,9.355,1.387,0.397,6,6322,4.921,83.786,1.923,28,1,0.993,6.842,-1.29,2.529,0.46,6
"carino","vista",1.318,4.462,1.318,4.462,"vista",0.342,9.355,1.387,0.397,6,6322,4.921,83.786,1.923,28,1,0.993,6.842,-1.29,2.529,0.46,6
"carnoso","gusto",0.55,3.118,1.024,4.088,"tatto",1.428,12.618,1.376,0.296,7,12,2.036,0.101,-0.994,3,1.8,-0.056,4.722,0.258,5,-0.159,4.632
"carnoso","olfatto",-0.41,1,1.024,4.088,"tatto",1.428,12.618,1.376,0.296,7,12,2.036,0.101,-0.994,3,1.8,-0.056,4.722,0.258,5,-0.159,4.632
"carnoso","tatto",1.024,4.088,1.024,4.088,"tatto",1.428,12.618,1.376,0.296,7,12,2.036,0.101,-0.994,3,1.8,-0.056,4.722,0.258,5,-0.159,4.632
"carnoso","udito",-0.734,0.353,1.024,4.088,"tatto",1.428,12.618,1.376,0.296,7,12,2.036,0.101,-0.994,3,1.8,-0.056,4.722,0.258,5,-0.159,4.632
"carnoso","vista",0.998,4.059,1.024,4.088,"tatto",1.428,12.618,1.376,0.296,7,12,2.036,0.101,-0.994,3,1.8,-0.056,4.722,0.258,5,-0.159,4.632
"castano","gusto",-0.788,0.108,1.534,5,"vista",-1.634,5.405,0.348,0.925,7,52,2.735,0.538,-0.27,12,1.3,0.588,6.105,-0.716,3.294,0.712,6.474
"castano","olfatto",-0.776,0.135,1.534,5,"vista",-1.634,5.405,0.348,0.925,7,52,2.735,0.538,-0.27,12,1.3,0.588,6.105,-0.716,3.294,0.712,6.474
"castano","tatto",-0.761,0.162,1.534,5,"vista",-1.634,5.405,0.348,0.925,7,52,2.735,0.538,-0.27,12,1.3,0.588,6.105,-0.716,3.294,0.712,6.474
"castano","udito",-0.844,0,1.534,5,"vista",-1.634,5.405,0.348,0.925,7,52,2.735,0.538,-0.27,12,1.3,0.588,6.105,-0.716,3.294,0.712,6.474
"castano","vista",1.534,5,1.534,5,"vista",-1.634,5.405,0.348,0.925,7,52,2.735,0.538,-0.27,12,1.3,0.588,6.105,-0.716,3.294,0.712,6.474
"cavo","gusto",-0.769,0.079,1.456,4.718,"vista",0.99,10.592,1.046,0.445,4,1387,4.196,15.755,1.197,36,1,-0.116,4.737,0.18,4.529,0.017,5.263
"cavo","olfatto",-0.805,0,1.456,4.718,"vista",0.99,10.592,1.046,0.445,4,1387,4.196,15.755,1.197,36,1,-0.116,4.737,0.18,4.529,0.017,5.263
"cavo","tatto",1.201,4.231,1.456,4.718,"vista",0.99,10.592,1.046,0.445,4,1387,4.196,15.755,1.197,36,1,-0.116,4.737,0.18,4.529,0.017,5.263
"cavo","udito",-0.092,1.564,1.456,4.718,"vista",0.99,10.592,1.046,0.445,4,1387,4.196,15.755,1.197,36,1,-0.116,4.737,0.18,4.529,0.017,5.263
"cavo","vista",1.456,4.718,1.456,4.718,"vista",0.99,10.592,1.046,0.445,4,1387,4.196,15.755,1.197,36,1,-0.116,4.737,0.18,4.529,0.017,5.263
"celeste","gusto",-0.777,0.135,1.534,5,"vista",-1.513,5.649,0.504,0.866,7,NA,NA,NA,NA,4,1.8,0.216,5.421,-1.041,2.882,0.271,5.737
"celeste","olfatto",-0.79,0.108,1.534,5,"vista",-1.513,5.649,0.504,0.866,7,NA,NA,NA,NA,4,1.8,0.216,5.421,-1.041,2.882,0.271,5.737
"celeste","tatto",-0.788,0.108,1.534,5,"vista",-1.513,5.649,0.504,0.866,7,NA,NA,NA,NA,4,1.8,0.216,5.421,-1.041,2.882,0.271,5.737
"celeste","udito",-0.693,0.297,1.534,5,"vista",-1.513,5.649,0.504,0.866,7,NA,NA,NA,NA,4,1.8,0.216,5.421,-1.041,2.882,0.271,5.737
"celeste","vista",1.534,5,1.534,5,"vista",-1.513,5.649,0.504,0.866,7,NA,NA,NA,NA,4,1.8,0.216,5.421,-1.041,2.882,0.271,5.737
"cereo","gusto",-0.743,0.278,1.141,4.25,"vista",-0.934,7.222,1.066,0.577,5,4,1.668,0.039,-1.409,17,1,-2.086,1.824,1.556,6.417,-1.445,2.611
"cereo","olfatto",-0.542,0.694,1.141,4.25,"vista",-0.934,7.222,1.066,0.577,5,4,1.668,0.039,-1.409,17,1,-2.086,1.824,1.556,6.417,-1.445,2.611
"cereo","tatto",0.038,1.917,1.141,4.25,"vista",-0.934,7.222,1.066,0.577,5,4,1.668,0.039,-1.409,17,1,-2.086,1.824,1.556,6.417,-1.445,2.611
"cereo","udito",-0.829,0.083,1.141,4.25,"vista",-0.934,7.222,1.066,0.577,5,4,1.668,0.039,-1.409,17,1,-2.086,1.824,1.556,6.417,-1.445,2.611
"cereo","vista",1.141,4.25,1.141,4.25,"vista",-0.934,7.222,1.066,0.577,5,4,1.668,0.039,-1.409,17,1,-2.086,1.824,1.556,6.417,-1.445,2.611
"ceruleo","gusto",-0.774,0.162,1.34,4.5,"vista",-1.508,5.478,0.689,0.807,7,8,1.969,0.086,-1.067,3,2.15,-1.349,2.389,1.268,6.444,-1.242,2.789
"ceruleo","olfatto",-0.662,0.316,1.34,4.5,"vista",-1.508,5.478,0.689,0.807,7,8,1.969,0.086,-1.067,3,2.15,-1.349,2.389,1.268,6.444,-1.242,2.789
"ceruleo","tatto",-0.614,0.421,1.34,4.5,"vista",-1.508,5.478,0.689,0.807,7,8,1.969,0.086,-1.067,3,2.15,-1.349,2.389,1.268,6.444,-1.242,2.789
"ceruleo","udito",-0.798,0.079,1.34,4.5,"vista",-1.508,5.478,0.689,0.807,7,8,1.969,0.086,-1.067,3,2.15,-1.349,2.389,1.268,6.444,-1.242,2.789
"ceruleo","vista",1.34,4.5,1.34,4.5,"vista",-1.508,5.478,0.689,0.807,7,8,1.969,0.086,-1.067,3,2.15,-1.349,2.389,1.268,6.444,-1.242,2.789
"chiaro","gusto",-0.526,0.825,1.412,4.825,"vista",-0.451,8.55,1.213,0.529,6,7002,4.958,91.126,1.96,15,1,1.022,6.833,-1.362,2.412,0.645,6.316
"chiaro","olfatto",-0.534,0.775,1.412,4.825,"vista",-0.451,8.55,1.213,0.529,6,7002,4.958,91.126,1.96,15,1,1.022,6.833,-1.362,2.412,0.645,6.316
"chiaro","tatto",-0.753,0.3,1.412,4.825,"vista",-0.451,8.55,1.213,0.529,6,7002,4.958,91.126,1.96,15,1,1.022,6.833,-1.362,2.412,0.645,6.316
"chiaro","udito",-0.049,1.825,1.412,4.825,"vista",-0.451,8.55,1.213,0.529,6,7002,4.958,91.126,1.96,15,1,1.022,6.833,-1.362,2.412,0.645,6.316
"chiaro","vista",1.412,4.825,1.412,4.825,"vista",-0.451,8.55,1.213,0.529,6,7002,4.958,91.126,1.96,15,1,1.022,6.833,-1.362,2.412,0.645,6.316
"chiassoso","gusto",-0.808,0.051,1.585,4.974,"udito",-0.391,7.744,0.818,0.636,9,41,2.513,0.319,-0.496,4,2.5,-0.115,4.737,-0.378,3.765,0.506,6.158
"chiassoso","olfatto",-0.755,0.128,1.585,4.974,"udito",-0.391,7.744,0.818,0.636,9,41,2.513,0.319,-0.496,4,2.5,-0.115,4.737,-0.378,3.765,0.506,6.158
"chiassoso","tatto",-0.76,0.128,1.585,4.974,"udito",-0.391,7.744,0.818,0.636,9,41,2.513,0.319,-0.496,4,2.5,-0.115,4.737,-0.378,3.765,0.506,6.158
"chiassoso","udito",1.585,4.974,1.585,4.974,"udito",-0.391,7.744,0.818,0.636,9,41,2.513,0.319,-0.496,4,2.5,-0.115,4.737,-0.378,3.765,0.506,6.158
"chiassoso","vista",0.346,2.462,1.585,4.974,"udito",-0.391,7.744,0.818,0.636,9,41,2.513,0.319,-0.496,4,2.5,-0.115,4.737,-0.378,3.765,0.506,6.158
"chiazzato","gusto",-0.785,0.111,1.5,4.914,"vista",-1.508,5.664,0.48,0.868,9,4,1.931,0.078,-1.108,2,2.25,-1.031,3.056,0.384,5.2,-0.753,3.526
"chiazzato","olfatto",-0.815,0.056,1.5,4.914,"vista",-1.508,5.664,0.48,0.868,9,4,1.931,0.078,-1.108,2,2.25,-1.031,3.056,0.384,5.2,-0.753,3.526
"chiazzato","tatto",-0.562,0.583,1.5,4.914,"vista",-1.508,5.664,0.48,0.868,9,4,1.931,0.078,-1.108,2,2.25,-1.031,3.056,0.384,5.2,-0.753,3.526
"chiazzato","udito",-0.844,0,1.5,4.914,"vista",-1.508,5.664,0.48,0.868,9,4,1.931,0.078,-1.108,2,2.25,-1.031,3.056,0.384,5.2,-0.753,3.526
"chiazzato","vista",1.5,4.914,1.5,4.914,"vista",-1.508,5.664,0.48,0.868,9,4,1.931,0.078,-1.108,2,2.25,-1.031,3.056,0.384,5.2,-0.753,3.526
"chiuso","gusto",-0.766,0.179,1.48,4.795,"vista",0.788,10.436,1.199,0.442,6,5878,4.845,70.228,1.847,16,1,1.098,7,-1.329,2.471,0.893,6.833
"chiuso","olfatto",-0.542,0.615,1.48,4.795,"vista",0.788,10.436,1.199,0.442,6,5878,4.845,70.228,1.847,16,1,1.098,7,-1.329,2.471,0.893,6.833
"chiuso","tatto",0.922,3.744,1.48,4.795,"vista",0.788,10.436,1.199,0.442,6,5878,4.845,70.228,1.847,16,1,1.098,7,-1.329,2.471,0.893,6.833
"chiuso","udito",-0.306,1.103,1.48,4.795,"vista",0.788,10.436,1.199,0.442,6,5878,4.845,70.228,1.847,16,1,1.098,7,-1.329,2.471,0.893,6.833
"chiuso","vista",1.48,4.795,1.48,4.795,"vista",0.788,10.436,1.199,0.442,6,5878,4.845,70.228,1.847,16,1,1.098,7,-1.329,2.471,0.893,6.833
"cigolante","gusto",-0.844,0,1.471,4.861,"udito",-0.593,7.618,0.903,0.638,9,7,1.89,0.07,-1.154,1,2.25,-0.558,3.944,0.389,5.2,-0.185,4.579
"cigolante","olfatto",-0.816,0.054,1.471,4.861,"udito",-0.593,7.618,0.903,0.638,9,7,1.89,0.07,-1.154,1,2.25,-0.558,3.944,0.389,5.2,-0.185,4.579
"cigolante","tatto",-0.48,0.784,1.471,4.861,"udito",-0.593,7.618,0.903,0.638,9,7,1.89,0.07,-1.154,1,2.25,-0.558,3.944,0.389,5.2,-0.185,4.579
"cigolante","udito",1.471,4.861,1.471,4.861,"udito",-0.593,7.618,0.903,0.638,9,7,1.89,0.07,-1.154,1,2.25,-0.558,3.944,0.389,5.2,-0.185,4.579
"cigolante","vista",0.076,1.919,1.471,4.861,"udito",-0.593,7.618,0.903,0.638,9,7,1.89,0.07,-1.154,1,2.25,-0.558,3.944,0.389,5.2,-0.185,4.579
"cilindrico","gusto",-0.722,0.184,1.531,4.872,"vista",0.468,9.492,0.845,0.513,10,17,2.145,0.132,-0.878,2,2.65,0.128,5.529,0.339,4.778,-0.042,5.111
"cilindrico","olfatto",-0.805,0,1.531,4.872,"vista",0.468,9.492,0.845,0.513,10,17,2.145,0.132,-0.878,2,2.65,0.128,5.529,0.339,4.778,-0.042,5.111
"cilindrico","tatto",1.225,4.282,1.531,4.872,"vista",0.468,9.492,0.845,0.513,10,17,2.145,0.132,-0.878,2,2.65,0.128,5.529,0.339,4.778,-0.042,5.111
"cilindrico","udito",-0.761,0.154,1.531,4.872,"vista",0.468,9.492,0.845,0.513,10,17,2.145,0.132,-0.878,2,2.65,0.128,5.529,0.339,4.778,-0.042,5.111
"cilindrico","vista",1.531,4.872,1.531,4.872,"vista",0.468,9.492,0.845,0.513,10,17,2.145,0.132,-0.878,2,2.65,0.128,5.529,0.339,4.778,-0.042,5.111
"cinguettante","gusto",-0.876,0.059,1.463,5,"udito",-0.73,7.971,0.891,0.62,12,1,1.191,0.008,-2.108,1,2.95,-0.261,4.389,-0.449,3.9,-0.059,4.842
"cinguettante","olfatto",-0.843,0.118,1.463,5,"udito",-0.73,7.971,0.891,0.62,12,1,1.191,0.008,-2.108,1,2.95,-0.261,4.389,-0.449,3.9,-0.059,4.842
"cinguettante","tatto",-0.717,0.353,1.463,5,"udito",-0.73,7.971,0.891,0.62,12,1,1.191,0.008,-2.108,1,2.95,-0.261,4.389,-0.449,3.9,-0.059,4.842
"cinguettante","udito",1.463,5,1.463,5,"udito",-0.73,7.971,0.891,0.62,12,1,1.191,0.008,-2.108,1,2.95,-0.261,4.389,-0.449,3.9,-0.059,4.842
"cinguettante","vista",0.242,2.441,1.463,5,"udito",-0.73,7.971,0.891,0.62,12,1,1.191,0.008,-2.108,1,2.95,-0.261,4.389,-0.449,3.9,-0.059,4.842
"cioccoloso","gusto",1.258,4.486,1.258,4.486,"gusto",2.023,13.595,1.366,0.31,10,NA,NA,NA,NA,0,2.45,-1.764,1.842,-0.843,3.2,-1.466,2.895
"cioccoloso","olfatto",0.991,3.946,1.258,4.486,"gusto",2.023,13.595,1.366,0.31,10,NA,NA,NA,NA,0,2.45,-1.764,1.842,-0.843,3.2,-1.466,2.895
"cioccoloso","tatto",-0.358,1.135,1.258,4.486,"gusto",2.023,13.595,1.366,0.31,10,NA,NA,NA,NA,0,2.45,-1.764,1.842,-0.843,3.2,-1.466,2.895
"cioccoloso","udito",-0.763,0.27,1.258,4.486,"gusto",2.023,13.595,1.366,0.31,10,NA,NA,NA,NA,0,2.45,-1.764,1.842,-0.843,3.2,-1.466,2.895
"cioccoloso","vista",0.895,3.757,1.258,4.486,"gusto",2.023,13.595,1.366,0.31,10,NA,NA,NA,NA,0,2.45,-1.764,1.842,-0.843,3.2,-1.466,2.895
"circolare","gusto",-0.721,0.375,1.425,4.85,"vista",0.374,10.2,1.064,0.461,9,497,3.699,5.018,0.701,7,1.55,0.41,5.611,-0.283,4.2,0.481,5.842
"circolare","olfatto",-0.825,0.15,1.425,4.85,"vista",0.374,10.2,1.064,0.461,9,497,3.699,5.018,0.701,7,1.55,0.41,5.611,-0.283,4.2,0.481,5.842
"circolare","tatto",1.12,4.25,1.425,4.85,"vista",0.374,10.2,1.064,0.461,9,497,3.699,5.018,0.701,7,1.55,0.41,5.611,-0.283,4.2,0.481,5.842
"circolare","udito",-0.625,0.575,1.425,4.85,"vista",0.374,10.2,1.064,0.461,9,497,3.699,5.018,0.701,7,1.55,0.41,5.611,-0.283,4.2,0.481,5.842
"circolare","vista",1.425,4.85,1.425,4.85,"vista",0.374,10.2,1.064,0.461,9,497,3.699,5.018,0.701,7,1.55,0.41,5.611,-0.283,4.2,0.481,5.842
"circoscritto","gusto",-0.732,0.205,1.359,4.564,"vista",0.163,9.051,1.201,0.482,12,30,2.481,0.296,-0.529,4,3.05,-0.042,4.895,0.839,5.412,-0.389,4.474
"circoscritto","olfatto",-0.577,0.538,1.359,4.564,"vista",0.163,9.051,1.201,0.482,12,30,2.481,0.296,-0.529,4,3.05,-0.042,4.895,0.839,5.412,-0.389,4.474
"circoscritto","tatto",0.481,2.769,1.359,4.564,"vista",0.163,9.051,1.201,0.482,12,30,2.481,0.296,-0.529,4,3.05,-0.042,4.895,0.839,5.412,-0.389,4.474
"circoscritto","udito",-0.369,0.974,1.359,4.564,"vista",0.163,9.051,1.201,0.482,12,30,2.481,0.296,-0.529,4,3.05,-0.042,4.895,0.839,5.412,-0.389,4.474
"circoscritto","vista",1.359,4.564,1.359,4.564,"vista",0.163,9.051,1.201,0.482,12,30,2.481,0.296,-0.529,4,3.05,-0.042,4.895,0.839,5.412,-0.389,4.474
"clamoroso","gusto",-0.337,1.154,0.703,3.375,"vista",0.048,9.479,1.411,0.29,9,65,2.759,0.569,-0.245,3,2.45,0.27,5.824,0.514,5.056,0.011,5.167
"clamoroso","olfatto",-0.4,1.025,0.703,3.375,"vista",0.048,9.479,1.411,0.29,9,65,2.759,0.569,-0.245,3,2.45,0.27,5.824,0.514,5.056,0.011,5.167
"clamoroso","tatto",-0.591,0.625,0.703,3.375,"vista",0.048,9.479,1.411,0.29,9,65,2.759,0.569,-0.245,3,2.45,0.27,5.824,0.514,5.056,0.011,5.167
"clamoroso","udito",0.673,3.3,0.703,3.375,"vista",0.048,9.479,1.411,0.29,9,65,2.759,0.569,-0.245,3,2.45,0.27,5.824,0.514,5.056,0.011,5.167
"clamoroso","vista",0.703,3.375,0.703,3.375,"vista",0.048,9.479,1.411,0.29,9,65,2.759,0.569,-0.245,3,2.45,0.27,5.824,0.514,5.056,0.011,5.167
"cocente","gusto",0.028,2.03,1.03,4.121,"tatto",0.661,11.03,1.466,0.297,7,43,2.589,0.382,-0.418,3,1.8,-0.371,4.588,0.108,4.375,0.13,5.389
"cocente","olfatto",-0.334,1.182,1.03,4.121,"tatto",0.661,11.03,1.466,0.297,7,43,2.589,0.382,-0.418,3,1.8,-0.371,4.588,0.108,4.375,0.13,5.389
"cocente","tatto",1.03,4.121,1.03,4.121,"tatto",0.661,11.03,1.466,0.297,7,43,2.589,0.382,-0.418,3,1.8,-0.371,4.588,0.108,4.375,0.13,5.389
"cocente","udito",-0.501,0.848,1.03,4.121,"tatto",0.661,11.03,1.466,0.297,7,43,2.589,0.382,-0.418,3,1.8,-0.371,4.588,0.108,4.375,0.13,5.389
"cocente","vista",0.437,2.848,1.03,4.121,"tatto",0.661,11.03,1.466,0.297,7,43,2.589,0.382,-0.418,3,1.8,-0.371,4.588,0.108,4.375,0.13,5.389
"colloso","gusto",-0.291,1.189,1.246,4.405,"tatto",0.729,10.459,1.303,0.388,7,2,1.367,0.016,-1.807,11,1.45,-1.024,3.706,-0.2,4.056,-1.049,3.389
"colloso","olfatto",-0.428,0.892,1.246,4.405,"tatto",0.729,10.459,1.303,0.388,7,2,1.367,0.016,-1.807,11,1.45,-1.024,3.706,-0.2,4.056,-1.049,3.389
"colloso","tatto",1.246,4.405,1.246,4.405,"tatto",0.729,10.459,1.303,0.388,7,2,1.367,0.016,-1.807,11,1.45,-1.024,3.706,-0.2,4.056,-1.049,3.389
"colloso","udito",-0.674,0.351,1.246,4.405,"tatto",0.729,10.459,1.303,0.388,7,2,1.367,0.016,-1.807,11,1.45,-1.024,3.706,-0.2,4.056,-1.049,3.389
"colloso","vista",0.875,3.622,1.246,4.405,"tatto",0.729,10.459,1.303,0.388,7,2,1.367,0.016,-1.807,11,1.45,-1.024,3.706,-0.2,4.056,-1.049,3.389
"colorato","gusto",-0.609,0.41,1.527,4.846,"vista",-1.19,5.983,0.738,0.784,8,142,3.102,1.262,0.101,10,1.4,0.761,6.765,-1.485,2.278,0.99,6.944
"colorato","olfatto",-0.642,0.342,1.527,4.846,"vista",-1.19,5.983,0.738,0.784,8,142,3.102,1.262,0.101,10,1.4,0.761,6.765,-1.485,2.278,0.99,6.944
"colorato","tatto",-0.746,0.154,1.527,4.846,"vista",-1.19,5.983,0.738,0.784,8,142,3.102,1.262,0.101,10,1.4,0.761,6.765,-1.485,2.278,0.99,6.944
"colorato","udito",-0.72,0.231,1.527,4.846,"vista",-1.19,5.983,0.738,0.784,8,142,3.102,1.262,0.101,10,1.4,0.761,6.765,-1.485,2.278,0.99,6.944
"colorato","vista",1.527,4.846,1.527,4.846,"vista",-1.19,5.983,0.738,0.784,8,142,3.102,1.262,0.101,10,1.4,0.761,6.765,-1.485,2.278,0.99,6.944
"colossale","gusto",-0.691,0.324,1.36,4.649,"vista",-0.317,8.227,1.192,0.526,9,206,3.24,1.738,0.24,2,2.45,-0.116,4.737,0.684,5.176,-0.182,4.842
"colossale","olfatto",-0.689,0.324,1.36,4.649,"vista",-0.317,8.227,1.192,0.526,9,206,3.24,1.738,0.24,2,2.45,-0.116,4.737,0.684,5.176,-0.182,4.842
"colossale","tatto",-0.182,1.389,1.36,4.649,"vista",-0.317,8.227,1.192,0.526,9,206,3.24,1.738,0.24,2,2.45,-0.116,4.737,0.684,5.176,-0.182,4.842
"colossale","udito",-0.115,1.541,1.36,4.649,"vista",-0.317,8.227,1.192,0.526,9,206,3.24,1.738,0.24,2,2.45,-0.116,4.737,0.684,5.176,-0.182,4.842
"colossale","vista",1.36,4.649,1.36,4.649,"vista",-0.317,8.227,1.192,0.526,9,206,3.24,1.738,0.24,2,2.45,-0.116,4.737,0.684,5.176,-0.182,4.842
"compatto","gusto",-0.473,0.795,1.298,4.41,"tatto",0.747,10.259,1.159,0.42,8,75,2.798,0.623,-0.205,6,1.65,0.579,5.889,0.275,5.05,0.361,5.632
"compatto","olfatto",-0.758,0.105,1.298,4.41,"tatto",0.747,10.259,1.159,0.42,8,75,2.798,0.623,-0.205,6,1.65,0.579,5.889,0.275,5.05,0.361,5.632
